rain_1h,rain_3h,rain_24h,soil_moisture,elevation,slope,hist_count,hist_fatalities,label
22.8,46.5,234.5,0.386,478.6,51.5,12,0,1
17.4,36.1,179.4,0.424,1262.9,46.6,16,0,1
2.5,12.9,41.3,0.229,1871.6,34.6,3,0,0
25.7,44.4,130.2,0.435,142.4,1.9,1,0,0
18.1,31.2,169.6,0.579,687.6,48.6,20,0,1
11.0,34.7,148.3,0.39,1001.5,46.3,6,0,1
41.2,72.0,184.2,0.552,75.9,12.4,2,0,0
20.0,36.8,112.5,0.475,1143.4,19.5,5,1,1
18.9,64.8,125.7,0.489,341.9,8.8,0,0,0
24.6,64.3,144.0,0.431,1813.3,57.3,1,0,1
18.6,63.6,198.4,0.546,442.9,47.1,13,0,1
28.1,67.2,125.4,0.48,693.8,44.6,19,1,1
31.0,67.3,129.8,0.417,216.8,7.1,0,0,0
23.3,75.3,198.1,0.464,2967.9,22.0,6,0,1
13.8,50.2,165.2,0.501,2313.7,19.3,11,0,1
26.0,54.2,99.8,0.463,44.4,9.1,0,0,0
0.0,0.2,2.0,0.199,196.9,7.1,0,0,0
28.6,60.2,201.0,0.495,326.3,1.1,1,0,0
27.9,86.0,184.4,0.575,1870.9,22.9,1,0,1
0.9,6.1,38.6,0.265,899.6,31.6,3,0,0
0.5,1.2,26.6,0.137,96.5,1.4,0,0,0
0.2,0.5,20.5,0.228,242.8,9.8,0,0,0
19.3,64.0,207.7,0.535,2597.6,41.8,9,1,1
0.2,0.8,14.2,0.259,92.5,11.2,0,0,0
3.2,11.0,37.6,0.355,1600.8,30.2,3,0,0
8.5,19.6,70.2,0.42,2354.8,29.8,2,0,1
0.1,2.4,11.1,0.238,128.2,9.1,0,0,0
21.9,45.4,88.2,0.435,819.0,54.6,16,2,1
12.3,21.2,72.0,0.489,920.7,45.4,3,0,1
18.4,52.3,187.2,0.43,1666.6,19.6,13,0,1
0.5,1.3,18.0,0.291,246.0,4.5,0,0,0
19.7,61.3,159.7,0.415,1665.0,43.7,20,0,1
0.0,0.7,3.5,0.185,274.8,6.5,0,0,0
9.2,21.1,56.1,0.528,3166.5,48.3,3,0,1
14.5,33.3,88.0,0.398,1554.2,32.7,6,0,1
0.1,0.3,11.0,0.165,115.2,2.8,0,0,0
2.9,9.7,65.1,0.348,1935.9,32.8,4,0,0
4.9,11.2,70.8,0.182,1530.6,27.4,3,0,0
2.6,8.1,43.8,0.277,2324.2,20.7,3,0,0
0.1,0.5,27.5,0.256,230.1,9.2,0,0,0
7.8,15.7,43.9,0.319,1361.1,30.2,1,0,0
4.3,9.5,52.8,0.293,1163.3,36.3,2,0,0
13.4,24.1,59.2,0.437,1444.6,48.3,5,0,1
19.0,23.9,143.4,0.405,845.0,40.0,7,0,1
23.7,44.0,73.5,0.479,2356.8,33.1,11,0,1
1.5,8.3,21.6,0.299,214.8,3.0,0,0,0
21.1,53.7,192.7,0.533,92.1,7.0,1,0,0
0.6,4.1,29.0,0.232,241.8,2.7,0,0,0
3.3,7.6,31.6,0.262,971.2,21.3,1,0,0
22.2,66.4,222.7,0.516,1508.1,38.8,16,1,1
9.6,20.2,74.1,0.429,1183.4,42.2,16,0,1
2.0,4.7,13.8,0.226,198.7,2.7,0,0,0
6.8,28.2,64.1,0.275,2354.9,23.1,4,0,0
10.2,35.9,157.0,0.533,864.6,54.8,8,0,1
0.2,3.1,28.0,0.193,292.4,3.7,0,0,0
11.8,29.2,105.2,0.386,913.8,25.0,9,0,1
0.1,0.9,2.8,0.158,288.5,8.2,0,0,0
25.1,66.0,136.4,0.388,3151.1,23.4,10,0,1
0.1,0.5,3.2,0.179,267.3,6.2,0,0,0
11.9,62.7,189.5,0.509,1271.0,20.2,3,0,1
16.6,36.4,188.2,0.515,675.6,44.8,11,0,1
17.9,58.7,110.0,0.43,615.1,44.9,11,0,1
28.1,51.5,116.9,0.385,498.5,43.7,21,0,1
10.0,28.9,142.5,0.557,1536.2,50.3,25,0,1
0.1,1.1,11.5,0.242,56.4,5.7,0,0,0
0.1,5.3,19.6,0.312,223.9,11.6,0,0,0
28.5,58.5,103.7,0.469,475.0,53.9,7,0,1
30.1,88.7,169.8,0.515,208.3,7.4,0,0,0
1.1,10.8,29.9,0.186,932.4,21.2,4,0,0
4.3,17.1,64.4,0.265,898.9,38.3,0,0,0
10.6,86.6,148.6,0.444,1740.1,45.2,9,0,1
4.0,29.5,66.9,0.305,2329.8,23.7,4,0,0
0.0,0.9,3.9,0.217,216.3,11.5,0,0,0
0.4,1.0,25.5,0.276,143.0,3.9,0,0,0
0.1,0.3,2.4,0.319,246.8,10.2,0,0,0
3.3,8.7,38.2,0.235,894.6,38.1,1,0,0
11.6,31.9,107.5,0.493,1186.0,48.2,13,0,1
11.0,35.6,74.4,0.574,688.2,29.0,14,1,1
15.7,68.1,206.3,0.445,2596.3,31.4,14,1,1
0.2,0.8,29.9,0.244,171.1,7.0,0,0,0
0.9,4.2,18.5,0.135,177.3,9.7,0,0,0
27.7,95.3,195.5,0.54,282.6,2.3,2,0,0
16.1,39.4,233.2,0.448,1524.3,21.0,17,0,1
21.3,36.0,94.7,0.397,1686.3,52.9,23,0,1
44.0,74.6,189.4,0.506,2666.0,41.2,25,0,1
20.0,49.9,159.0,0.403,2446.7,38.0,13,1,1
11.9,68.4,204.7,0.393,1854.3,42.5,9,0,1
21.7,62.6,225.3,0.52,627.2,30.4,21,0,1
8.7,25.2,90.2,0.539,292.5,11.4,0,0,0
0.1,2.2,9.8,0.182,126.4,2.0,0,0,0
1.5,12.6,39.7,0.241,1889.5,34.6,3,0,0
26.3,43.2,160.9,0.41,2290.1,19.3,23,0,0
1.2,2.8,13.1,0.318,158.0,7.0,0,0,0
17.9,32.9,128.8,0.403,64.6,10.9,1,0,0
14.9,27.6,154.5,0.392,2575.7,26.9,7,0,1
8.9,18.2,51.9,0.565,850.8,47.1,10,0,1
5.6,18.6,41.7,0.333,1866.5,28.5,2,0,0
31.9,80.0,183.7,0.454,123.1,6.3,1,0,0
41.4,61.0,182.4,0.461,1325.1,55.7,24,0,1
12.4,26.0,68.6,0.311,1108.9,29.9,2,0,0
5.4,15.2,52.5,0.33,1290.7,23.5,1,0,0
9.5,20.9,174.1,0.547,2765.6,35.8,1,0,1
0.2,1.9,21.9,0.286,274.9,1.1,0,0,0
13.8,31.8,55.6,0.461,2347.6,45.4,14,0,1
13.6,42.0,137.9,0.5,775.4,56.3,6,1,1
23.7,39.2,84.6,0.471,2033.2,27.2,13,0,0
5.7,13.0,31.6,0.317,1316.6,28.9,1,0,0
17.5,51.6,168.5,0.417,2479.0,42.2,22,0,1
0.0,0.0,2.2,0.207,293.1,8.2,0,0,0
1.9,4.4,21.8,0.204,1386.9,21.0,3,0,0
31.7,55.3,126.2,0.512,191.4,8.0,1,0,0
22.4,74.7,148.7,0.498,270.5,10.5,1,0,0
10.5,14.7,58.4,0.565,1156.3,53.1,20,0,1
2.9,19.0,53.4,0.216,1186.9,25.1,4,0,0
17.5,64.1,169.3,0.536,308.2,8.4,1,0,0
2.0,12.5,58.2,0.283,2048.7,23.3,0,0,0
10.3,22.6,57.0,0.577,2169.5,22.4,9,0,1
25.1,54.9,126.2,0.423,294.5,12.9,2,0,0
0.0,2.5,6.9,0.258,146.5,5.5,0,0,0
0.0,0.2,4.1,0.318,103.9,10.6,0,0,0
10.9,34.9,177.8,0.475,2771.8,20.9,14,1,1
15.1,60.9,225.0,0.457,2061.6,53.3,17,1,1
9.8,28.2,98.3,0.537,285.1,13.8,1,0,0
12.8,49.1,155.2,0.548,1705.7,45.2,6,0,1
18.6,54.0,142.1,0.458,286.2,11.3,2,0,0
20.8,48.8,116.6,0.546,1208.2,31.3,17,0,1
3.4,9.5,43.7,0.35,2237.9,20.4,2,0,0
1.3,11.4,29.8,0.218,1288.7,36.9,0,0,0
0.1,7.1,24.9,0.267,65.8,5.1,0,0,0
16.1,33.0,111.5,0.529,1376.0,36.1,13,0,0
0.0,0.1,4.0,0.152,199.6,5.3,0,0,0
21.1,44.3,142.4,0.485,69.0,6.9,2,0,0
6.2,12.9,58.6,0.457,1633.5,40.0,20,0,1
11.7,38.3,190.7,0.453,2972.6,25.2,2,0,1
0.1,1.0,5.5,0.314,245.9,8.9,0,0,0
18.2,46.0,190.1,0.471,767.7,35.0,14,0,1
0.3,1.9,18.6,0.24,233.8,10.8,0,0,0
22.8,65.1,140.5,0.501,2379.0,52.8,19,0,1
0.2,0.6,1.8,0.303,114.7,10.7,0,0,0
19.8,68.7,200.2,0.383,997.2,35.6,16,0,1
0.6,3.2,12.7,0.236,51.6,10.8,0,0,0
23.1,36.7,131.2,0.472,2246.4,48.8,19,1,1
12.9,26.3,61.4,0.323,2131.5,24.4,4,0,0
24.5,54.0,107.8,0.522,115.6,9.1,0,0,0
0.1,1.0,9.6,0.277,200.2,10.4,0,0,0
17.5,35.0,109.7,0.565,2074.5,29.8,2,0,1
20.2,35.1,112.9,0.543,574.7,35.8,19,0,1
1.3,7.0,69.6,0.219,709.7,20.4,4,0,0
12.9,30.8,148.4,0.492,505.6,31.8,7,0,1
6.9,17.2,85.1,0.488,3122.3,46.0,23,0,1
5.7,14.2,61.0,0.255,1622.1,26.2,3,0,0
2.1,5.7,14.4,0.209,193.9,5.4,0,0,0
20.8,34.9,110.2,0.469,2809.0,32.5,19,0,1
0.7,1.5,4.0,0.309,293.5,2.6,0,0,0
31.0,53.6,121.2,0.458,191.7,13.7,2,0,0
29.3,51.1,102.7,0.424,66.0,11.5,1,0,0
27.8,49.0,112.0,0.441,726.1,49.6,6,0,1
0.0,0.1,5.0,0.168,217.8,10.6,0,0,0
19.5,41.7,149.6,0.506,348.4,12.6,0,0,0
0.7,1.6,5.9,0.189,248.3,3.2,0,0,0
12.7,35.5,133.9,0.519,284.9,5.2,2,0,0
26.1,36.2,61.1,0.531,2034.7,51.9,3,0,1
2.4,5.9,16.8,0.298,132.1,8.7,0,0,0
36.6,77.1,147.2,0.555,248.8,4.0,2,0,0
30.2,54.9,115.6,0.539,248.1,3.5,2,0,0
10.8,23.8,77.5,0.572,1173.0,25.2,5,2,0
16.6,27.2,94.0,0.458,2343.9,44.6,11,0,0
22.9,37.5,88.1,0.498,1756.1,48.9,7,0,1
26.1,44.7,164.9,0.473,461.4,21.6,21,1,1
16.2,43.8,90.7,0.569,1829.0,23.2,1,0,1
19.9,56.2,192.2,0.446,107.1,9.8,0,0,0
14.5,48.6,101.7,0.473,2017.2,53.0,23,1,1
26.4,34.1,221.3,0.461,1001.0,47.1,5,0,0
10.8,57.2,170.3,0.501,3148.7,20.4,12,0,0
11.2,23.4,67.3,0.217,1587.3,40.3,3,0,0
48.7,83.8,168.4,0.45,138.8,11.1,1,0,0
27.2,77.9,134.2,0.489,3136.9,32.3,13,0,1
27.4,63.7,169.8,0.384,533.7,54.1,15,0,1
17.7,23.1,77.1,0.418,949.7,30.7,19,0,1
16.5,31.3,121.0,0.533,121.3,6.4,1,0,0
1.7,3.9,29.6,0.313,724.2,27.6,2,0,0
9.0,28.6,96.2,0.442,332.1,5.8,1,0,0
21.1,78.0,183.9,0.436,2203.0,57.5,11,0,1
21.1,67.8,201.6,0.382,3052.0,21.4,24,0,1
16.9,33.1,141.0,0.539,1060.1,57.8,18,0,1
16.5,28.0,71.5,0.407,1826.2,39.6,8,0,1
21.8,43.1,114.6,0.413,937.7,43.0,20,0,1
43.6,84.1,190.3,0.436,308.2,12.0,1,0,0
2.8,10.6,38.0,0.273,1913.3,25.0,1,0,0
1.0,8.5,25.8,0.217,96.5,4.5,0,0,0
18.0,33.3,89.6,0.388,1750.3,19.3,11,0,1
28.9,67.4,226.2,0.555,2489.2,50.3,2,0,1
8.3,26.1,72.3,0.22,1088.6,40.7,2,0,0
29.8,59.9,150.2,0.42,1262.9,35.9,7,0,1
36.3,75.7,181.4,0.487,2168.8,21.4,25,0,1
12.4,40.4,147.7,0.548,2489.2,57.9,25,0,0
11.9,21.0,119.5,0.515,2266.2,41.4,21,1,1
40.9,60.2,227.1,0.53,1343.4,46.4,21,0,1
28.4,75.3,158.1,0.467,64.4,10.0,2,0,0
6.4,13.2,37.2,0.235,919.9,23.2,3,0,0
11.4,72.7,230.1,0.576,3057.2,41.9,20,1,1
17.6,41.4,131.0,0.413,302.2,8.9,0,0,0
12.7,25.8,73.6,0.542,1076.2,37.8,18,0,1
20.8,52.5,93.7,0.565,2300.6,29.2,18,0,0
16.9,24.5,55.0,0.393,2139.3,56.9,16,0,1
2.3,8.8,32.6,0.294,2301.5,20.3,4,0,0
1.4,4.3,42.3,0.334,766.2,32.5,1,0,0
13.4,30.3,106.0,0.452,311.8,11.5,0,0,0
15.4,30.1,63.8,0.528,972.6,21.9,9,0,1
2.4,10.9,27.4,0.123,227.9,11.0,0,0,0
35.1,72.7,182.4,0.439,3113.3,39.7,5,0,1
30.6,49.9,237.7,0.401,1039.0,22.9,15,0,1
21.8,70.2,145.9,0.488,2969.1,21.8,19,0,1
10.4,70.2,220.7,0.451,2431.9,29.2,9,2,1
10.6,33.2,234.4,0.5,406.8,37.1,11,1,1
27.7,83.2,205.9,0.404,2799.3,31.2,14,0,1
10.2,59.8,219.5,0.527,994.9,53.1,10,0,1
27.9,45.2,130.1,0.456,797.4,35.8,11,0,1
46.4,85.9,190.7,0.46,171.2,10.4,2,0,0
7.5,18.7,48.6,0.283,2289.1,23.3,3,0,0
4.1,22.6,67.2,0.336,956.8,29.0,0,0,0
11.6,35.6,138.2,0.41,2754.8,54.5,16,0,1
14.0,29.5,110.4,0.516,346.4,5.2,1,0,0
12.7,61.2,238.9,0.4,2417.9,37.5,11,0,1
6.8,21.9,53.0,0.487,1167.1,38.1,23,0,1
0.5,2.6,15.9,0.264,142.4,5.9,0,0,0
16.6,55.3,147.6,0.468,221.2,6.2,0,0,0
43.5,84.8,170.6,0.499,298.1,5.3,0,0,0
25.9,90.7,164.7,0.403,2655.8,35.2,6,0,1
27.5,56.6,162.8,0.482,2026.0,55.8,4,0,1
22.0,36.8,62.3,0.405,2738.6,47.0,9,0,1
2.2,6.5,25.8,0.121,93.4,6.3,0,0,0
3.4,7.3,18.8,0.222,253.8,10.3,0,0,0
28.4,40.3,189.4,0.477,1591.4,47.2,9,0,1
3.0,16.1,67.9,0.275,2290.9,20.2,4,0,0
28.6,61.1,211.2,0.578,2509.5,33.6,17,0,1
9.0,26.1,87.9,0.381,2606.0,27.3,2,0,1
29.1,43.2,105.9,0.506,2567.4,31.5,16,1,1
26.5,46.5,87.9,0.552,163.8,11.5,0,0,0
16.2,30.6,124.6,0.515,2631.7,54.7,19,0,1
3.1,6.6,42.6,0.242,1418.0,20.2,0,0,0
1.2,6.2,42.9,0.358,2261.4,39.5,3,0,0
40.2,78.5,195.8,0.472,328.0,6.2,0,0,0
9.9,30.8,80.8,0.381,985.6,27.2,20,0,1
36.7,65.5,165.3,0.388,657.2,51.5,21,2,1
27.0,81.5,196.9,0.459,554.2,37.5,24,2,0
0.6,1.5,5.8,0.194,168.2,7.2,0,0,0
1.2,2.7,13.1,0.168,267.8,2.2,0,0,0
26.0,80.5,196.0,0.545,369.2,18.4,12,0,1
16.4,39.3,194.0,0.492,2535.9,34.1,5,1,1
24.6,86.3,184.7,0.423,243.6,8.5,1,0,0
13.8,19.1,52.6,0.569,2196.0,24.2,23,0,1
25.1,53.9,137.5,0.455,160.7,2.5,0,0,0
0.2,7.2,23.4,0.21,183.5,5.5,0,0,0
8.7,23.1,66.7,0.292,2158.3,32.7,2,0,0
20.4,37.9,127.6,0.429,273.7,6.6,2,0,0
0.4,2.6,15.9,0.229,59.7,5.4,0,0,0
19.5,26.8,51.4,0.569,2734.1,35.4,21,0,1
15.1,23.3,72.4,0.464,742.9,33.3,6,0,1
14.2,51.8,116.9,0.456,141.4,10.2,2,0,0
29.7,64.5,139.8,0.518,1047.5,22.8,9,0,1
0.7,6.9,26.7,0.204,77.0,10.0,0,0,0
10.9,33.9,94.9,0.55,139.9,5.5,2,0,0
0.1,1.4,3.8,0.296,241.0,4.6,0,0,0
18.8,24.2,205.1,0.549,2622.6,32.2,6,0,1
35.3,76.1,189.9,0.539,3141.7,18.6,21,0,1
0.4,1.0,8.3,0.155,226.0,0.8,0,0,0
3.7,15.7,42.3,0.212,1290.6,41.1,2,0,0
30.3,54.9,204.1,0.468,2298.3,45.7,24,0,1
34.4,85.4,159.7,0.479,58.4,5.4,2,0,0
23.1,62.8,135.6,0.486,488.4,55.4,19,0,1
3.6,16.9,48.4,0.188,1261.8,31.2,1,0,0
11.8,25.2,186.3,0.534,1587.1,33.7,2,0,1
9.7,22.2,91.4,0.553,509.4,39.3,23,1,1
18.8,37.3,221.6,0.418,1064.3,48.2,25,0,1
21.3,40.5,74.7,0.515,1542.2,34.3,5,0,1
17.3,27.0,168.1,0.46,3092.6,28.9,13,0,1
28.8,42.4,124.1,0.388,1499.3,27.2,22,0,1
21.3,31.8,65.6,0.503,1433.5,39.7,9,0,1
0.7,6.5,27.7,0.278,72.4,10.0,0,0,0
23.9,74.3,208.7,0.543,1269.6,43.1,20,0,1
14.4,62.2,207.3,0.528,1032.0,20.0,17,0,1
11.5,37.6,180.8,0.402,1986.3,37.8,3,0,1
30.1,55.5,171.6,0.459,256.3,5.0,1,0,0
16.8,41.3,102.1,0.4,239.5,5.5,2,0,0
13.0,20.9,76.6,0.542,2789.5,21.9,21,2,1
0.0,0.1,0.7,0.273,153.0,7.3,0,0,0
11.8,49.0,222.6,0.447,722.8,57.2,6,0,1
29.6,59.2,139.8,0.432,101.8,6.4,1,0,0
11.4,75.2,173.7,0.543,2148.2,45.1,23,0,1
22.9,71.3,239.8,0.414,3001.0,48.5,8,0,1
20.4,63.5,180.0,0.392,2386.5,28.4,9,0,1
14.6,52.7,115.7,0.56,891.7,19.8,14,0,1
1.9,4.0,25.7,0.239,175.7,11.6,0,0,0
24.9,40.5,166.3,0.477,2312.7,55.4,23,0,1
17.7,32.4,237.0,0.437,3162.3,52.3,8,0,1
14.9,48.8,100.6,0.414,257.1,5.2,2,0,0
3.5,7.4,44.8,0.258,1142.0,25.4,4,0,0
0.4,1.7,7.1,0.287,235.9,1.7,0,0,0
1.4,13.2,38.6,0.268,1025.0,22.2,1,0,0
13.2,23.1,93.3,0.515,1062.6,47.8,25,0,1
29.3,58.2,194.2,0.525,189.1,3.9,1,0,0
2.5,8.0,65.6,0.336,1411.0,39.4,0,0,0
10.3,35.7,93.2,0.401,331.6,12.1,2,0,0
17.0,39.6,239.9,0.552,1784.9,50.3,11,0,1
15.0,43.0,106.3,0.42,99.7,2.1,0,0,0
17.2,39.0,99.2,0.548,47.5,9.2,1,0,0
30.9,41.3,72.5,0.416,1861.9,42.0,22,0,1
8.2,17.9,42.2,0.321,1261.9,26.5,0,0,0
12.0,28.6,96.3,0.552,226.1,11.8,0,0,0
32.4,49.4,221.5,0.484,1192.8,34.1,22,0,1
1.5,8.8,31.0,0.318,752.3,41.8,3,0,0
0.5,8.2,24.1,0.212,122.2,5.8,0,0,0
25.8,57.8,238.3,0.542,2335.5,21.9,16,0,1
4.3,15.7,55.0,0.314,1140.6,35.8,4,0,0
0.2,0.4,7.3,0.138,148.1,3.0,0,0,0
1.1,10.3,27.4,0.271,1316.2,22.8,4,0,0
23.0,47.8,88.8,0.546,122.9,5.4,1,0,0
6.5,28.6,67.8,0.317,2067.9,40.6,3,0,0
17.0,32.5,134.7,0.525,2948.1,42.6,14,0,1
0.5,1.3,10.7,0.234,99.9,3.8,0,0,0
15.5,26.5,123.8,0.525,983.7,39.4,16,1,1
9.9,24.9,66.0,0.415,2478.5,51.5,1,0,1
31.3,49.5,165.9,0.517,1886.7,41.2,20,0,1
11.3,21.8,95.0,0.469,705.8,57.0,2,0,1
2.9,7.1,41.9,0.321,1395.6,24.0,2,0,0
20.8,59.8,143.2,0.442,86.6,13.5,1,0,0
23.4,32.5,57.1,0.387,2733.2,49.5,6,1,1
21.9,43.1,199.5,0.53,1002.7,47.3,11,0,1
20.1,43.6,87.5,0.463,320.5,10.0,2,0,0
1.2,4.4,23.2,0.123,243.3,9.2,0,0,0
1.3,4.9,16.0,0.292,117.4,3.4,0,0,0
22.2,37.6,116.5,0.469,225.1,5.4,2,0,0
0.1,1.4,9.8,0.133,134.0,1.1,0,0,0
15.1,44.2,175.8,0.509,1286.2,23.1,23,0,1
33.3,60.1,117.2,0.412,218.4,4.9,2,0,0
28.9,48.3,137.7,0.418,51.9,2.7,2,0,0
9.5,25.8,52.4,0.51,608.6,37.2,10,0,1
19.8,31.1,236.9,0.515,1512.3,56.5,3,0,1
0.0,2.6,17.7,0.166,237.7,1.3,0,0,0
3.5,12.3,60.5,0.352,1540.6,26.1,3,0,0
10.2,39.2,192.0,0.442,618.2,32.8,9,0,0
16.8,33.9,141.2,0.438,1082.7,24.5,14,0,1
21.0,55.7,100.2,0.422,1327.2,45.5,9,0,1
2.9,11.7,28.7,0.232,2106.9,28.9,4,0,0
3.8,8.4,20.0,0.329,694.7,32.8,3,0,0
7.7,23.1,194.4,0.487,713.2,21.8,24,0,1
18.5,55.9,226.2,0.479,2915.9,38.7,5,1,0
1.4,12.1,29.3,0.296,1900.6,28.3,4,0,0
18.2,46.8,204.4,0.519,374.0,36.5,7,0,1
19.9,45.5,158.9,0.417,1779.5,19.8,13,1,1
18.7,50.0,186.5,0.559,2802.3,53.4,25,0,1
4.9,11.4,73.0,0.25,668.5,41.9,4,0,0
1.9,8.6,46.4,0.285,1184.2,40.6,2,0,0
17.2,55.5,105.2,0.425,171.8,6.7,2,0,0
25.1,49.6,187.9,0.435,243.1,10.3,1,0,0
17.6,39.8,139.7,0.404,2415.6,34.6,1,1,1
0.4,1.5,4.7,0.229,111.6,4.5,0,0,0
1.6,13.2,61.6,0.339,1708.4,33.5,4,0,0
19.0,54.1,141.0,0.437,2433.3,56.5,13,2,1
16.9,64.6,155.1,0.434,331.4,9.3,0,0,0
1.1,7.3,40.7,0.326,887.8,26.1,3,0,0
7.9,17.3,51.5,0.285,1730.3,32.1,1,0,0
16.6,53.2,175.8,0.456,1940.5,47.6,7,0,1
0.2,1.3,8.8,0.293,246.4,9.0,0,0,0
4.5,10.6,30.7,0.27,707.6,35.9,4,0,0
31.0,47.2,85.0,0.548,561.8,50.7,2,0,1
2.2,12.2,27.8,0.275,1582.9,30.6,2,0,0
14.6,40.4,196.8,0.511,723.9,47.6,9,1,1
40.7,66.8,193.7,0.495,1421.2,49.2,10,0,1
1.9,5.7,20.3,0.32,2398.7,22.7,0,0,0
26.6,44.8,156.6,0.469,816.8,47.1,14,0,1
18.5,36.7,97.8,0.449,2609.1,53.5,1,0,1
12.6,37.7,178.3,0.435,1960.4,50.1,18,0,0
4.5,18.4,44.2,0.296,1544.6,33.6,1,0,0
29.8,39.9,208.6,0.543,2255.0,41.2,13,0,1
0.4,1.0,15.4,0.258,65.2,11.9,0,0,0
0.6,1.7,15.9,0.218,76.1,3.2,0,0,0
1.7,5.7,20.7,0.296,731.9,41.8,2,0,0
14.7,35.6,173.8,0.552,2331.4,18.2,15,0,1
18.3,27.4,198.0,0.455,978.9,36.8,16,0,1
44.2,70.7,194.3,0.398,1838.3,23.8,12,0,1
0.0,6.5,29.3,0.309,274.3,4.7,0,0,0
44.4,59.7,122.5,0.382,2404.1,45.3,18,0,1
38.2,99.7,190.6,0.514,298.1,3.6,0,0,0
28.4,44.2,165.9,0.385,2063.8,49.6,13,0,1
3.8,10.5,30.0,0.142,103.3,8.8,0,0,0
26.7,63.0,213.8,0.403,409.4,31.0,20,0,1
13.4,41.5,151.8,0.5,203.4,8.0,2,0,0
13.9,42.8,76.6,0.557,736.6,36.1,22,1,1
5.0,12.0,60.8,0.326,1855.3,37.2,0,0,0
2.3,4.9,28.7,0.316,1623.2,35.3,2,0,0
23.9,43.7,165.4,0.518,286.9,5.8,1,0,0
12.0,36.5,130.1,0.543,1289.4,48.3,2,0,1
30.3,43.4,160.9,0.478,2866.1,34.9,24,0,1
31.6,56.8,195.2,0.474,1952.4,24.3,2,0,1
16.5,32.4,143.7,0.395,1067.3,27.9,21,0,1
10.6,21.6,152.6,0.447,1355.2,48.6,3,0,1
21.0,41.8,101.3,0.398,2941.3,49.1,5,1,1
0.7,3.7,22.7,0.314,1460.9,30.4,0,0,0
10.5,33.5,227.4,0.456,609.4,57.2,18,0,1
15.0,48.3,203.5,0.533,2186.8,19.7,8,0,1
9.3,25.0,119.9,0.522,1893.3,27.1,13,0,1
29.6,90.7,228.2,0.467,3186.1,29.0,22,0,1
3.4,14.4,35.1,0.271,2011.9,36.2,4,0,0
0.4,1.8,10.0,0.175,62.5,4.6,0,0,0
5.2,11.7,34.9,0.265,1965.5,31.1,3,0,0
16.1,24.1,74.2,0.498,891.1,33.5,14,0,1
8.4,25.4,65.5,0.53,2188.5,38.4,16,0,1
0.9,4.8,12.6,0.24,99.1,0.6,0,0,0
13.8,26.7,58.2,0.541,2511.5,19.7,24,0,1
20.1,76.8,202.7,0.509,323.8,10.9,0,0,0
8.9,15.9,78.4,0.414,1401.2,26.4,3,0,1
15.8,48.9,172.2,0.532,194.9,6.5,1,0,0
0.8,1.8,14.6,0.31,243.0,8.0,0,0,0
15.7,34.0,69.3,0.432,2808.5,39.1,21,0,1
36.0,69.4,143.2,0.446,156.8,6.7,1,0,0
7.6,19.2,79.8,0.524,2430.4,28.6,10,0,1
26.1,55.3,139.1,0.51,336.8,10.2,1,0,0
13.6,44.8,89.8,0.478,626.1,48.9,14,0,1
6.0,18.3,68.8,0.231,746.3,20.4,4,0,0
0.2,1.1,17.0,0.276,260.0,7.9,0,0,0
18.4,28.3,102.5,0.405,2616.7,40.7,12,0,1
1.6,4.2,29.4,0.285,151.7,6.7,0,0,0
15.6,51.9,160.3,0.553,278.6,4.4,2,0,0
1.6,3.3,15.1,0.184,107.0,11.1,0,0,0
17.2,30.5,195.4,0.474,2409.3,35.8,21,0,1
32.5,56.0,181.1,0.524,1170.2,40.9,18,0,1
24.4,57.9,125.5,0.519,274.2,12.4,1,0,0
30.1,61.6,140.6,0.528,153.0,1.6,0,0,0
0.2,0.6,21.6,0.304,135.6,5.4,0,0,0
37.9,75.8,208.3,0.431,182.3,3.6,2,0,0
0.1,2.8,14.7,0.24,242.6,2.0,0,0,0
0.6,2.8,12.6,0.182,216.3,5.5,0,0,0
26.4,52.8,101.9,0.571,1316.3,25.5,23,0,1
2.5,6.2,16.8,0.195,125.2,0.9,0,0,0
3.5,13.0,68.3,0.264,1823.0,28.5,1,0,0
0.0,0.2,18.5,0.311,173.1,9.3,0,0,0
15.5,68.7,158.4,0.521,877.1,52.9,21,0,1
1.4,9.2,33.8,0.216,1209.9,25.0,3,0,0
15.5,40.2,166.4,0.472,709.9,52.5,25,0,1
17.2,27.3,119.3,0.447,1269.4,57.0,24,1,1
0.0,0.1,3.0,0.276,285.4,1.6,0,0,0
20.6,44.1,103.8,0.419,2961.0,18.2,17,0,1
0.1,0.6,1.9,0.302,236.9,9.4,0,0,0
0.4,1.2,5.7,0.12,140.9,5.9,0,0,0
25.0,60.1,117.4,0.506,65.7,12.2,2,0,0
1.5,3.9,10.6,0.224,277.5,8.8,0,0,0
12.1,30.7,58.2,0.47,2293.8,51.3,13,0,1
4.1,21.0,52.3,0.321,1067.4,38.6,3,0,0
0.6,5.2,16.2,0.315,149.0,7.6,0,0,0
31.4,77.1,218.1,0.458,2798.3,37.8,15,0,1
1.5,3.3,24.5,0.237,1791.9,32.2,2,0,0
2.1,11.4,29.2,0.227,1521.1,29.0,4,0,0
20.8,41.5,180.6,0.48,1402.0,28.6,23,0,1
17.8,27.4,136.2,0.51,2541.5,46.8,7,0,1
11.0,29.2,216.8,0.554,2784.4,26.3,2,0,1
