source_key,source_row,slide_no,state,latitude,longitude,raw_text
125:AS/DIM/83C16/2017/33,125,AS/DIM/83C16/2017/33,Assam,25.11219,92.86881,125 AS/DIM/83C16/2017/33 Assam Dima Hasao New Harangajao railway station slide. NH54 25.11219 92.86881 Debris Slide NA
126:AS/DIM/83C16/2018/30,126,AS/DIM/83C16/2018/30,Assam,25.11286,92.87756,126 AS/DIM/83C16/2018/30 Assam Dima Hasao Jatinga Lampur railway slide. Between Jatinga Lampur Railway Station and Harangajao Railway Station. 25.11286 92.87756 Soil Slide NA
127:AS/DIM/83C16/2017/32,127,AS/DIM/83C16/2017/32,Assam,25.11297,92.95433,127 AS/DIM/83C16/2017/32 Assam Dima Hasao Jatinga Lampur sinking zone. NH54 25.11297 92.95433 Soil Slide NA
128:AS/DIM/83G4/2015/11,128,AS/DIM/83G4/2015/11,Assam,25.118,93.014,128 AS/DIM/83G4/2015/11 Assam Dima Hasao Silchar road slide. NH-54 near Jatinga. 25.118 93.014 Debris Slide NA
129:AS/DIM/83G4/2015/16,129,AS/DIM/83G4/2015/16,Assam,25.119,93.017,129 AS/DIM/83G4/2015/16 Assam Dima Hasao Silchar road NH-54 near Jatinga 25.119 93.017 Earth Slide NA
130:AS/DIM/83G4/2015/17,130,AS/DIM/83G4/2015/17,Assam,25.119,93.018,130 AS/DIM/83G4/2015/17 Assam Dima Hasao Silchar road NH-54 near Jatinga 25.119 93.018 Earth Slide NA
131:AS/DIM/83G4/2015/18,131,AS/DIM/83G4/2015/18,Assam,25.12,93.02,131 AS/DIM/83G4/2015/18 Assam Dima Hasao Silchar road NH-54 near Jatinga 25.12 93.02 Earth Slide NA
132:AS/NC/83C16/2009-10/AS-4,132,AS/NC/83C16/2009-10/AS-4,Assam,25.121,92.915028,132 AS/NC/83C16/2009-10/AS-4 Assam Dima Hasao Mailongdisa-Harangajao slide Between Mailongdisa and Harangajao Railway stations. CHainage:128.400 km to 128.600 km 25.121 92.915028 Debris Slide 20 June 2010
136:AS/DIM/83G4/2015/20,136,AS/DIM/83G4/2015/20,Assam,25.123,93.033,136 AS/DIM/83G4/2015/20 Assam Dima Hasao Jatinga slide Near Jatinga 25.123 93.033 Earth Slide 2014
137:AS/NC/83C16/2009-10/AS-5,137,AS/NC/83C16/2009-10/AS-5,Assam,25.124306,92.904278,137 AS/NC/83C16/2009-10/AS-5 Assam Dima Hasao Mailongdisa-Harangajao-2 slide Between Mailongdisa and Harangajao railway station (Chainage: 130.100 Km to 130.400 Km) 25.124306 92.904278 Debris Slide 02 April 2010
138:AS/NC/83C16/2009-10/AS-3,138,AS/NC/83C16/2009-10/AS-3,Assam,25.124583,92.989111,138 AS/NC/83C16/2009-10/AS-3 Assam Dima Hasao Jatinga-Longrangajao slide Between Jatinga and Longrangajao Railway stations (Chainage:120.100 km to 120.400 km) 25.124583 92.989111 Debris Slide 16 June 2010
139:AS/DIM/83C16/2017/35,139,AS/DIM/83C16/2017/35,Assam,25.12906,92.97418,139 AS/DIM/83C16/2017/35 Assam Dima Hasao Longrangajao slide. Longrangajao village 25.12906 92.97418 Soil Slide NA
140:AS/DIH/83G08/2020/17,140,AS/DIH/83G08/2020/17,Assam,25.13,93.27,"140 AS/DIH/83G08/2020/17 Assam Dima Hasao Along Jenam river, Hangrum area 25.13 93.27 Debris Slide NA"
141:AS/DIH/83G08/2020/19,141,AS/DIH/83G08/2020/19,Assam,25.13,93.29,141 AS/DIH/83G08/2020/19 Assam Dima Hasao Data recorded from Hangrum to Songkai road 25.13 93.29 Debris Slide NA
143:ASM/DH/83G4/2016/19,143,ASM/DH/83G4/2016/19,Assam,25.134472,93.018972,"143 ASM/DH/83G4/2016/19 Assam Dima Hasao Jatinga-2 Jatinga, Haflong 25.134472 93.018972 Rock cum Debris Slide 2016"
144:AS/DIM/83G4/2015/27,144,AS/DIM/83G4/2015/27,Assam,25.135,93.04,144 AS/DIM/83G4/2015/27 Assam Dima Hasao Kelelo slide-1 NH-54 Near Kelolo village 25.135 93.04 Earth Slide 2014
151:AS/DIM/83G4/2015/56,151,AS/DIM/83G4/2015/56,Assam,25.139,93.025,"151 AS/DIM/83G4/2015/56 Assam Dima Hasao Bara Haflong Bara Haflong,village. 25.139 93.025 Earth Slide 2014"
152:AS/DIM/83G4/2015/58,152,AS/DIM/83G4/2015/58,Assam,25.139,93.025,"152 AS/DIM/83G4/2015/58 Assam Dima Hasao Bara Haflong-3 Bara Haflong,Near New Haflong RS 25.139 93.025 Earth Slide NA"
154:ASM/DH/83G4/2016/18,154,ASM/DH/83G4/2016/18,Assam,25.139611,93.019556,"154 ASM/DH/83G4/2016/18 Assam Dima Hasao Jatinga-Haflong Road section-1 Jatinga-Haflong Road section, Haflong 25.139611 93.019556 Rock cum Debris Slide 2016"
155:AS/DIH/83G08/2020/20,155,AS/DIH/83G08/2020/20,Assam,25.14,93.31,155 AS/DIH/83G08/2020/20 Assam Dima Hasao Below Hangrum village. 25.14 93.31 Debris Slide NA
156:AS/DIH/83G08/2020/30,156,AS/DIH/83G08/2020/30,Assam,25.14,93.3,156 AS/DIH/83G08/2020/30 Assam Dima Hasao Hangrum village 25.14 93.3 Debris Slide 2018
157:ASM/DH/83G4/2016/17,157,ASM/DH/83G4/2016/17,Assam,25.140417,93.020389,"157 ASM/DH/83G4/2016/17 Assam Dima Hasao Near and below Assam rifles camp, Boro Haflong-3 Boro Haflong, Haflong 25.140417 93.020389 Debris Slide 2014"
160:AS/DIM/83G4/2015/49,160,AS/DIM/83G4/2015/49,Assam,25.145,93.158,160 AS/DIM/83G4/2015/49 Assam Dima Hasao Thingbhung Near Thingbhung village 25.145 93.158 Earth Slide NA
161:ASM/DH/83G4/2016/44,161,ASM/DH/83G4/2016/44,Assam,25.14525,93.029167,161 ASM/DH/83G4/2016/44 Assam Dima Hasao New Haflong R. S slide(3) New Haflong Railway Station 25.14525 93.029167 Debris Slide 2016
162:ASM/DH/83G4/2016/16,162,ASM/DH/83G4/2016/16,Assam,25.145861,93.024194,"162 ASM/DH/83G4/2016/16 Assam Dima Hasao Vidya Mandir, Boro Haflong-2 Boro Haflong, Haflong 25.145861 93.024194 Rock cum Debris Slide 2016"
163:AS/DH/83C16/2018/002,163,AS/DH/83C16/2018/002,Assam,25.146306,93.942167,163 AS/DH/83C16/2018/002 Assam Dima Hasao Jatinga Lampur landslide. Between Jatinga Lampur Railway Station and Harangajao Railway Station. 25.146306 93.942167 Debris Slide 14 June 2018
164:ASM/DH/83G4/2016/02,164,ASM/DH/83G4/2016/02,Assam,25.146778,93.030972,164 ASM/DH/83G4/2016/02 Assam Dima Hasao New Haflong R. S slide(1) West slope of New Haflong Railway Station. 25.146778 93.030972 Rock cum Debris Slide 2016
165:ASM/DH/83G4/2016/43,165,ASM/DH/83G4/2016/43,Assam,25.148722,93.031917,165 ASM/DH/83G4/2016/43 Assam Dima Hasao New Haflong R.S. slide - (2) New Haflong Railway Station 25.148722 93.031917 Debris Slide 2016
166:AS/DIH/83G08/2020/21,166,AS/DIH/83G08/2020/21,Assam,25.15,93.37,166 AS/DIH/83G08/2020/21 Assam Dima Hasao Data recorded from Hejaichak to Hangrum road 25.15 93.37 Debris Slide NA
167:ASM/DH/83G4/2016/15,167,ASM/DH/83G4/2016/15,Assam,25.150694,93.025833,"167 ASM/DH/83G4/2016/15 Assam Dima Hasao Boro Haflong-1 Near Boro Haflong village, Haflong 25.150694 93.025833 Debris Slide 2016"
168:AS/DIM/83G4/2015/41,168,AS/DIM/83G4/2015/41,Assam,25.155,93.067,168 AS/DIM/83G4/2015/41 Assam Dima Hasao Pura slide.-2 Near Pura village 25.155 93.067 Earth Slide 2014
169:AS/DIM/83G4/2015/42,169,AS/DIM/83G4/2015/42,Assam,25.155,93.067,"169 AS/DIM/83G4/2015/42 Assam Dima Hasao Pura,NH-54 Pura 25.155 93.067 Earth Slide 2014"
170:AS/DIM/83G4/2015/26,170,AS/DIM/83G4/2015/26,Assam,25.155,93.073,"170 AS/DIM/83G4/2015/26 Assam Dima Hasao Pura slide. NH-54,Near Pura village 25.155 93.073 Earth Slide 2014"
171:ASM/DH/83G4/2016/25,171,ASM/DH/83G4/2016/25,Assam,25.155611,93.022222,171 ASM/DH/83G4/2016/25 Assam Dima Hasao Mahadev Tila slide-2 Haflong town 25.155611 93.022222 Debris Slide 2016
172:ASM/DH/83G4/2016/24,172,ASM/DH/83G4/2016/24,Assam,25.155722,93.022778,"172 ASM/DH/83G4/2016/24 Assam Dima Hasao Mahadev Tilla-1 Mahadev Tilla, Haflong 25.155722 93.022778 Earth Slide 2016"
173:AS/DIM/83G4/2015/57,173,AS/DIM/83G4/2015/57,Assam,25.156,93.018,"173 AS/DIM/83G4/2015/57 Assam Dima Hasao Bara Haflong Bara Haflong,Near New Haflong RS 25.156 93.018 Earth Slide 2014"
174:ASM/DH/83G4/2016/27,174,ASM/DH/83G4/2016/27,Assam,25.156389,93.018389,174 ASM/DH/83G4/2016/27 Assam Dima Hasao Haflong-Jatinga road section slide-02 Haflong town 25.156389 93.018389 Rock cum Debris Slide 2016
175:ASM/DH/83G4/2016/26,175,ASM/DH/83G4/2016/26,Assam,25.156583,93.019611,175 ASM/DH/83G4/2016/26 Assam Dima Hasao Haflong-Jatinga road section slide-01 Haflong town 25.156583 93.019611 Rock cum Debris Slide 2016
176:ASM/DH/83G4/2016/06,176,ASM/DH/83G4/2016/06,Assam,25.156694,93.017667,"176 ASM/DH/83G4/2016/06 Assam Dima Hasao G. C. Langthasa High school slide Near Mahadev Tila, Haflong 25.156694 93.017667 Debris Slide 1998"
179:ASM/DH/83G4/2016/29,179,ASM/DH/83G4/2016/29,Assam,25.157139,93.017194,179 ASM/DH/83G4/2016/29 Assam Dima Hasao Haflong-Jatinga road section slide-04 Haflong town 25.157139 93.017194 Debris Slide 2016
180:ASM/DH/83G4/2016/28,180,ASM/DH/83G4/2016/28,Assam,25.157361,93.016083,180 ASM/DH/83G4/2016/28 Assam Dima Hasao Haflong-Jatinga road section slide-03 Haflong town 25.157361 93.016083 Rock cum Debris Slide 2016
181:ASM/DH/83G4/2016/30,181,ASM/DH/83G4/2016/30,Assam,25.159333,93.017,181 ASM/DH/83G4/2016/30 Assam Dima Hasao Gadhi Rojai Slide Haflong town 25.159333 93.017 Earth Slide 2016
182:ASM/DH/83G4/2016/14,182,ASM/DH/83G4/2016/14,Assam,25.163444,93.023167,"182 ASM/DH/83G4/2016/14 Assam Dima Hasao Songpiang-2 Songpiang village, Haflong 25.163444 93.023167 Debris Slide 2016"
183:ASM/DH/83G4/2016/42,183,ASM/DH/83G4/2016/42,Assam,25.164,93.040194,"183 ASM/DH/83G4/2016/42 Assam Dima Hasao 96 km Migrendisa slide 96 km, Migrendisa – Haflong rail section, near Diyung bridge. 25.164 93.040194 Debris Slide 2016"
184:ASM/DH/83G4/2016/13,184,ASM/DH/83G4/2016/13,Assam,25.165639,93.025444,"184 ASM/DH/83G4/2016/13 Assam Dima Hasao Songpiang-1 Songpiang village, Haflong 25.165639 93.025444 Debris Slide 2016"
185:AS/DIM/83G4/2015/44,185,AS/DIM/83G4/2015/44,Assam,25.169,93.155,185 AS/DIM/83G4/2015/44 Assam Dima Hasao Pangmol Near Pangmol village 25.169 93.155 Earth Slide NA
186:AS/DIM/83G4/2015/45,186,AS/DIM/83G4/2015/45,Assam,25.169,93.156,186 AS/DIM/83G4/2015/45 Assam Dima Hasao Riao slide Near Riao village. 25.169 93.156 Earth Slide NA
187:AS/DIH/83G08/2020/15,187,AS/DIH/83G08/2020/15,Assam,25.17,93.36,187 AS/DIH/83G08/2020/15 Assam Dima Hasao Data recorded from Hejaichak to Hangrum road 25.17 93.36 Rock Slide NA
188:AS/DIH/83G08/2020/46,188,AS/DIH/83G08/2020/46,Assam,25.17,93.29,"188 AS/DIH/83G08/2020/46 Assam Dima Hasao Along Jenam river, Laisong area 25.17 93.29 Debris Slide NA"
189:ASM/DH/83G4/2016/12,189,ASM/DH/83G4/2016/12,Assam,25.171889,93.003944,"189 ASM/DH/83G4/2016/12 Assam Dima Hasao Huonveng, N.D Raji-3 N.D Raji (Hmar)village, Haflong 25.171889 93.003944 Debris Slide 2016"
190:ASM/DH/83G4/2016/11,190,ASM/DH/83G4/2016/11,Assam,25.175056,93.020417,"190 ASM/DH/83G4/2016/11 Assam Dima Hasao N.D Raji (Hamar)-2 N.D Raji (Hamar)village, Haflong 25.175056 93.020417 Debris Slide 2016"
191:ASM/DH/83G4/2016/10,191,ASM/DH/83G4/2016/10,Assam,25.175972,93.020167,"191 ASM/DH/83G4/2016/10 Assam Dima Hasao N.D Raji.-1 N.D Raji village, Haflong 25.175972 93.020167 Debris Slide 2016"
192:ASM/DH/83G4/2016/23,192,ASM/DH/83G4/2016/23,Assam,25.176389,93.116139,192 ASM/DH/83G4/2016/23 Assam Dima Hasao Mahur Mahur 25.176389 93.116139 Debris Slide 2016
193:ASM/DH/83G4/2016/08,193,ASM/DH/83G4/2016/08,Assam,25.176917,93.026556,"193 ASM/DH/83G4/2016/08 Assam Dima Hasao Khongsai slide- 2 Khongsai village, Haflong 25.176917 93.026556 Earth Slide 2014"
194:ASM/DH/83G4/2016/09,194,ASM/DH/83G4/2016/09,Assam,25.177028,93.020889,"194 ASM/DH/83G4/2016/09 Assam Dima Hasao Muolhoi /Gilgal Muolhoi /Gilgal village, Haflong 25.177028 93.020889 Earth Slide 2016"
195:ASM/DH/83G4/2016/05,195,ASM/DH/83G4/2016/05,Assam,25.1775,93.026222,"195 ASM/DH/83G4/2016/05 Assam Dima Hasao Khongsai slide-1 Khongsai village, Haflong 25.1775 93.026222 Earth Slide 2014"
196:ASM/DH/83G4/2016/01,196,ASM/DH/83G4/2016/01,Assam,25.179861,93.070778,"196 ASM/DH/83G4/2016/01 Assam Dima Hasao Migrendisa slide Near Migrendisa Railway Station, Migrendisa 25.179861 93.070778 Debris Slide 2016"
197:AS/DIH/83G08/2020/14,197,AS/DIH/83G08/2020/14,Assam,25.18,93.33,197 AS/DIH/83G08/2020/14 Assam Dima Hasao Data recorded from Hejaichak to Hangrum road 25.18 93.33 Debris Slide NA
198:AS/DIH/83G08/2020/39,198,AS/DIH/83G08/2020/39,Assam,25.18,93.3,"198 AS/DIH/83G08/2020/39 Assam Dima Hasao Along Jenam river, Laisong area 25.18 93.3 Rock Slide NA"
199:AS/DIH/83G08/2020/41,199,AS/DIH/83G08/2020/41,Assam,25.18,93.3,"199 AS/DIH/83G08/2020/41 Assam Dima Hasao Along Jenam river, Laisong area 25.18 93.3 Debris Slide NA"
200:AS/DIH/83G08/2020/42,200,AS/DIH/83G08/2020/42,Assam,25.18,93.3,"200 AS/DIH/83G08/2020/42 Assam Dima Hasao Along Jenam river, Laisong area 25.18 93.3 Debris Slide NA"
201:ASM/DH/83G4/2016/20,201,ASM/DH/83G4/2016/20,Assam,25.184528,93.125639,"201 ASM/DH/83G4/2016/20 Assam Dima Hasao Newngalsong Newngalsong village, Mahur 25.184528 93.125639 Debris Slide 2016"
203:ASM/DH/83G4/2016/21,203,ASM/DH/83G4/2016/21,Assam,25.18725,93.120556,"203 ASM/DH/83G4/2016/21 Assam Dima Hasao Heuwangaberam-2 Heuwangaberam village, Mahur 25.18725 93.120556 Debris Slide 2016"
205:ASM/DH/83G4/2016/41,205,ASM/DH/83G4/2016/41,Assam,25.188444,93.019667,"205 ASM/DH/83G4/2016/41 Assam Dima Hasao Lower Haflong slide (Haflong – Gunjung road-12) Haflong – Gunjung road section, Lower Haflong 25.188444 93.019667 Rock cum Debris Slide 2016"
206:AS/DIM/83G4/2015/37,206,AS/DIM/83G4/2015/37,Assam,25.189,93.192,"206 AS/DIM/83G4/2015/37 Assam Dima Hasao Asalu slide Laisong road, Asalu. 25.189 93.192 Earth Slide NA"
207:AS/DIM/83G4/2015/38,207,AS/DIM/83G4/2015/38,Assam,25.189,93.226,"207 AS/DIM/83G4/2015/38 Assam Dima Hasao Impoi Near Impoi village, Laisong road 25.189 93.226 Earth Slide NA"
208:ASM/DH/83G4/2016/53,208,ASM/DH/83G4/2016/53,Assam,25.189556,93.096417,"208 ASM/DH/83G4/2016/53 Assam Dima Hasao Mahur railway station slide Mahur railway station, Haflong 25.189556 93.096417 Debris Slide 2016"
209:AS/DIM/83G4/2015/40,209,AS/DIM/83G4/2015/40,Assam,25.19,93.191,"209 AS/DIM/83G4/2015/40 Assam Dima Hasao Asalu-3 Asalu,SH 25.19 93.191 Earth Slide NA"
210:AS/DIH/83G08/2020/34,210,AS/DIH/83G08/2020/34,Assam,25.19,93.3,"210 AS/DIH/83G08/2020/34 Assam Dima Hasao Along Jenam river, Laisong area 25.19 93.3 Rock Slide NA"
211:AS/DIH/83G08/2020/40,211,AS/DIH/83G08/2020/40,Assam,25.19,93.3,"211 AS/DIH/83G08/2020/40 Assam Dima Hasao Along Jenam river, Laisong area 25.19 93.3 Rock Slide NA"
212:AS/DIH/83G08/2020/44,212,AS/DIH/83G08/2020/44,Assam,25.19,93.3,"212 AS/DIH/83G08/2020/44 Assam Dima Hasao Along Jenam river, Laisong area 25.19 93.3 Rock Fall NA"
214:ASM/DH/83G4/2016/22,214,ASM/DH/83G4/2016/22,Assam,25.193083,93.120417,"214 ASM/DH/83G4/2016/22 Assam Dima Hasao Heuwangaberam-3 Heuwangaberam village, Mahur 25.193083 93.120417 Earth Slide 2016"
215:ASM/DH/83G4/2016/40,215,ASM/DH/83G4/2016/40,Assam,25.196694,93.018583,"215 ASM/DH/83G4/2016/40 Assam Dima Hasao Lungkok slide (Haflong – Gunjung road- 11) Haflong – Gunjung road section, Lungkok village, Lower Haflong 25.196694 93.018583 Rock cum Debris Slide 2016"
216:ASM/DH/83G4/2016/39,216,ASM/DH/83G4/2016/39,Assam,25.199722,93.016722,216 ASM/DH/83G4/2016/39 Assam Dima Hasao Haflong-Gunjung road section slide-10 Lower Haflong 25.199722 93.016722 Debris Slide 2016
217:AS/DIH/83G08/2020/1,217,AS/DIH/83G08/2020/1,Assam,25.2,93.25,217 AS/DIH/83G08/2020/1 Assam Dima Hasao Data collected from Mahur- Toulpui road. 25.2 93.25 Rock Slide NA
218:AS/DIH/83G08/2020/43,218,AS/DIH/83G08/2020/43,Assam,25.2,93.25,218 AS/DIH/83G08/2020/43 Assam Dima Hasao Mahur-Toulpui road. 25.2 93.25 Rock Slide NA
220:AS/DIM/83G4/2015/48,220,AS/DIM/83G4/2015/48,Assam,25.204,93.059,220 AS/DIM/83G4/2015/48 Assam Dima Hasao Riao Near Riao Village. 25.204 93.059 Earth Slide NA
221:ASM/DH/83G4/2016/54,221,ASM/DH/83G4/2016/54,Assam,25.204556,93.138889,"221 ASM/DH/83G4/2016/54 Assam Dima Hasao Phaiding slide Phaiding, Haflong 25.204556 93.138889 Debris Slide 2016"
222:AS/DIM/83G4/2015/46,222,AS/DIM/83G4/2015/46,Assam,25.205,93.059,222 AS/DIM/83G4/2015/46 Assam Dima Hasao Pangmol-2 Near Pangmol village 25.205 93.059 Earth Slide NA
223:AS/DIM/83G4/2015/47,223,AS/DIM/83G4/2015/47,Assam,25.205,93.008,223 AS/DIM/83G4/2015/47 Assam Dima Hasao Riao Near Riao village. 25.205 93.008 Earth Slide NA
224:ASM/DH/83G4/2016/07,224,ASM/DH/83G4/2016/07,Assam,25.205528,93.020139,224 ASM/DH/83G4/2016/07 Assam Dima Hasao Haflong – Gunjung slide-1 Near Gunjung village road section 25.205528 93.020139 Rock cum Debris Slide 2016
226:ASM/DH/83G4/2016/03,226,ASM/DH/83G4/2016/03,Assam,25.207389,93.122778,"226 ASM/DH/83G4/2016/03 Assam Dima Hasao Heuwangberam subsidence zone-1 NH 54, Heuwangberam 25.207389 93.122778 Debris Subsidence 2016"
228:AS/DIH/83G08/2020/12,228,AS/DIH/83G08/2020/12,Assam,25.21,93.25,228 AS/DIH/83G08/2020/12 Assam Dima Hasao Data collected from Mahur- Toulpui road. 25.21 93.25 Debris Slide NA
229:AS/DIH/83G08/2020/25,229,AS/DIH/83G08/2020/25,Assam,25.21,93.31,229 AS/DIH/83G08/2020/25 Assam Dima Hasao Laisong Bazar to Hejaichak road 25.21 93.31 Debris Slide NA
230:AS/DIH/83G08/2020/27,230,AS/DIH/83G08/2020/27,Assam,25.21,93.31,"230 AS/DIH/83G08/2020/27 Assam Dima Hasao Namna river, Laisong Bazar 25.21 93.31 Debris Slide 2018"
231:ASM/DH/83G4/2016/36,231,ASM/DH/83G4/2016/36,Assam,25.214944,93.021611,231 ASM/DH/83G4/2016/36 Assam Dima Hasao Haflong – Gunjung road section slide- 07 Near Gunjung village road 25.214944 93.021611 Debris Slide 2016
232:AS/DIM/83C16/2017/05,232,AS/DIM/83C16/2017/05,Assam,25.216881,92.982245,232 AS/DIM/83C16/2017/05 Assam Dima Hasao Robi Nala Slide MichiduiHaflong road 25.216881 92.982245 Debris Slide NA
233:ASM/DH/83G4/2016/38,233,ASM/DH/83G4/2016/38,Assam,25.216944,93.011361,"233 ASM/DH/83G4/2016/38 Assam Dima Hasao Haflong – Gunjung road section slide- 09 Haflong town, Dima Hasao 25.216944 93.011361 Rock cum Debris Slide 2016"
234:ASM/DH/83G4/2016/37,234,ASM/DH/83G4/2016/37,Assam,25.2185,93.013111,234 ASM/DH/83G4/2016/37 Assam Dima Hasao Haflong – Gunjung road section slide- 08 Near Gunjung village road section 25.2185 93.013111 Debris Slide 2016
235:AS/DIH/83G08/2020/2,235,AS/DIH/83G08/2020/2,Assam,25.22,93.29,235 AS/DIH/83G08/2020/2 Assam Dima Hasao Laisong bazar to Chhota Laisong road 25.22 93.29 Debris Slide NA
236:AS/DIH/83G08/2020/7,236,AS/DIH/83G08/2020/7,Assam,25.22,93.29,"236 AS/DIH/83G08/2020/7 Assam Dima Hasao Along Jenam river, Laisong area 25.22 93.29 Debris Slide NA"
237:AS/DIH/83G08/2020/9,237,AS/DIH/83G08/2020/9,Assam,25.22,93.34,237 AS/DIH/83G08/2020/9 Assam Dima Hasao Hejaichak to Hangrum road 25.22 93.34 Debris Slide NA
238:AS/DIH/83G08/2020/10,238,AS/DIH/83G08/2020/10,Assam,25.22,93.34,238 AS/DIH/83G08/2020/10 Assam Dima Hasao Hejaichak to Hangrum road 25.22 93.34 Debris Slide NA
239:AS/DIH/83G08/2020/13,239,AS/DIH/83G08/2020/13,Assam,25.22,93.35,239 AS/DIH/83G08/2020/13 Assam Dima Hasao Hejaichak to Hangrum road 25.22 93.35 Debris Slide NA
240:AS/DIH/83G08/2020/24,240,AS/DIH/83G08/2020/24,Assam,25.22,93.32,240 AS/DIH/83G08/2020/24 Assam Dima Hasao Laisong Bazar to Hejaichak road 25.22 93.32 Debris Slide NA
241:AS/DIH/83G08/2020/47,241,AS/DIH/83G08/2020/47,Assam,25.22,93.29,241 AS/DIH/83G08/2020/47 Assam Dima Hasao Laisong bazar to Chhota Laisong road 25.22 93.29 Rock Slide NA
242:AS/DH/83G04/2018/003,242,AS/DH/83G04/2018/003,Assam,25.224278,93.222861,"242 AS/DH/83G04/2018/003 Assam Dima Hasao Phiding slide Near Phiding Railway Station. Between Mahur and Phiding RS, NFR. 25.224278 93.222861 Debris Slide 14 June 2018"
243:AS/NC/83G04/2009-10/AS-6,243,AS/NC/83G04/2009-10/AS-6,Assam,25.229556,93.1556,243 AS/NC/83G04/2009-10/AS-6 Assam Dima Hasao Mahur-Wadringdisa slide 25.229556 93.1556 Debris Slide 02 April 2010
244:AS/DIH/83G08/2020/28,244,AS/DIH/83G08/2020/28,Assam,25.23,93.34,244 AS/DIH/83G08/2020/28 Assam Dima Hasao Kipeilua village 25.23 93.34 Debris Slide NA
245:AS/DIH/83G08/2020/45,245,AS/DIH/83G08/2020/45,Assam,25.23,93.29,"245 AS/DIH/83G08/2020/45 Assam Dima Hasao Along Jenam river, Laisong area 25.23 93.29 Debris Slide 2018"
246:AS/DIM/83C16/2018/26,246,AS/DIM/83C16/2018/26,Assam,25.238045,92.801279,246 AS/DIM/83C16/2018/26 Assam Dima Hasao Kalimkhu Kalimkhu (MauldemNew Sangbar road) 25.238045 92.801279 Soil Slide NA
247:AS/DIH/83G08/2020/4,247,AS/DIH/83G08/2020/4,Assam,25.24,93.28,247 AS/DIH/83G08/2020/4 Assam Dima Hasao Laisong bazar to Chhota Laisong road 25.24 93.28 Debris Slide NA
248:AS/DIH/83G08/2020/5,248,AS/DIH/83G08/2020/5,Assam,25.24,93.27,248 AS/DIH/83G08/2020/5 Assam Dima Hasao Laisong bazar to Chhota Laisong road 25.24 93.27 Debris Slide NA
249:AS/DIH/83G08/2020/6,249,AS/DIH/83G08/2020/6,Assam,25.24,93.27,249 AS/DIH/83G08/2020/6 Assam Dima Hasao Chhota Laisong-Hegolo road 25.24 93.27 Debris Slide NA
251:ASM/DIM/83C15/2017/03,251,ASM/DIM/83C15/2017/03,Assam,25.257696,92.809603,251 ASM/DIM/83C15/2017/03 Assam Dima Hasao Kobak Slide. New Sangbar_ Kobak District Road. 25.257696 92.809603 Earth Slide NA
252:AS/DIM/83G07/2017/65,252,AS/DIM/83G07/2017/65,Assam,25.263528,93.390611,252 AS/DIM/83G07/2017/65 Assam Dima Hasao Thingje–Hereilo slide No.1 Thingje–Hereilo road section 25.263528 93.390611 Rock Slide NA
253:AS/DIM/83G07/2017/66,253,AS/DIM/83G07/2017/66,Assam,25.264056,93.409528,253 AS/DIM/83G07/2017/66 Assam Dima Hasao Thingje–Hereilo slide No.2 Thingje–Hereilo road section 25.264056 93.409528 Rock cum debris Slide NA
254:AS/DIM/83G07/2017/27,254,AS/DIM/83G07/2017/27,Assam,25.278472,93.252972,254 AS/DIM/83G07/2017/27 Assam Dima Hasao Guilong–Semkhor slide No.1 Guilong–Semkhor road section 25.278472 93.252972 Rock cum debris Slide NA
255:AS/DIM/83G07/2017/28,255,AS/DIM/83G07/2017/28,Assam,25.278917,93.253194,255 AS/DIM/83G07/2017/28 Assam Dima Hasao Guilong–Semkhor slide No.2 Guilong–Semkhor road section 25.278917 93.253194 Rock cum debris Slide NA
256:AS/DIM/83G07/2017/29,256,AS/DIM/83G07/2017/29,Assam,25.282861,93.296111,256 AS/DIM/83G07/2017/29 Assam Dima Hasao Guilong–Semkhor slide No.3 Guilong–Semkhor road section. 25.282861 93.296111 Debris Slide NA
257:ASM/DIM/83C15/2017/04,257,ASM/DIM/83C15/2017/04,Assam,25.290089,92.799175,257 ASM/DIM/83C15/2017/04 Assam Dima Hasao Kobak New Sangbar-Kobak Road 25.290089 92.799175 Debris cum earth Slide NA
258:AS/DIM/83G07/2017/5,258,AS/DIM/83G07/2017/5,Assam,25.308028,93.471028,258 AS/DIM/83G07/2017/5 Assam Dima Hasao Nchen–Ngaulong slide No.2 Nchen–Ngaulong road section. 25.308028 93.471028 Debris Slide NA
259:AS/DIM/83G7/2017/6,259,AS/DIM/83G7/2017/6,Assam,25.309111,93.470694,259 AS/DIM/83G7/2017/6 Assam Dima Hasao Nchen–Ngaulong slide No.3 Nchen–Ngaulong road section. 25.309111 93.470694 Debris Slide NA
260:ASM/DIM/83C15/2017/06,260,ASM/DIM/83C15/2017/06,Assam,25.320232,92.818091,260 ASM/DIM/83C15/2017/06 Assam Dima Hasao Vaitongsip New Sangbar-Kobak road 25.320232 92.818091 Earth Slide NA
261:ASM/DIM/83C15/2017/05,261,ASM/DIM/83C15/2017/05,Assam,25.323731,92.80751,261 ASM/DIM/83C15/2017/05 Assam Dima Hasao Vaitongsip New Sangbar-Kobak Road 25.323731 92.80751 Earth Slide NA
